Fecha,Area_Sanitaria,Pacientes_Sin_Alta,Pacientes_Con_Alta,Exitus
"2021-08-01","A.S. OURENSE, VERÍN E O BARCO","1.638","16.181","422"
"2021-08-01","A.S. PONTEVEDRA E O SALNÉS","2.749","15.160","187"
"2021-08-01","A.S. SANTIAGO E BARBANZA","2.146","19.943","368"
"2021-08-01","A.S. VIGO","4.325","25.719","445"
"2021-08-01","SEN A.S. ASIGNADA","0","0","0"
"2021-08-01","GALICIA","17.594","128.582","2.472"
"2021-08-02","A.S. A CORUÑA E CEE","3.821","30.354","609"
"2021-08-02","A.S. FERROL","940","8.352","223"
"2021-08-02","A.S. LUGO, A MARIÑA E MONFORTE","2.043","13.202","221"
"2021-08-02","A.S. OURENSE, VERÍN E O BARCO","1.599","16.259","422"
"2021-08-02","A.S. PONTEVEDRA E O SALNÉS","2.715","15.287","189"
"2021-08-02","A.S. SANTIAGO E BARBANZA","2.108","20.066","369"
"2021-08-02","A.S. VIGO","4.345","25.881","445"
"2021-08-02","SEN A.S. ASIGNADA","0","0","0"
"2021-08-02","GALICIA","17.571","129.401","2.478"
"2021-08-03","A.S. A CORUÑA E CEE","3.907","30.553","609"
"2021-08-03","A.S. FERROL","990","8.387","223"
"2021-08-03","A.S. LUGO, A MARIÑA E MONFORTE","2.063","13.289","222"
"2021-08-03","A.S. OURENSE, VERÍN E O BARCO","1.573","16.370","422"
"2021-08-03","A.S. PONTEVEDRA E O SALNÉS","2.561","15.546","189"
"2021-08-03","A.S. SANTIAGO E BARBANZA","2.098","20.187","369"
"2021-08-03","A.S. VIGO","4.327","26.172","446"
"2021-08-03","SEN A.S. ASIGNADA","0","0","0"
"2021-08-03","GALICIA","17.519","130.504","2.480"
"2021-08-04","A.S. A CORUÑA E CEE","4.077","30.705","609"
"2021-08-04","A.S. FERROL","996","8.446","224"
"2021-08-04","A.S. LUGO, A MARIÑA E MONFORTE","2.016","13.439","222"
"2021-08-04","A.S. OURENSE, VERÍN E O BARCO","1.501","16.513","423"
"2021-08-04","A.S. PONTEVEDRA E O SALNÉS","2.509","15.726","189"
"2021-08-04","A.S. SANTIAGO E BARBANZA","2.084","20.313","369"
"2021-08-04","A.S. VIGO","4.309","26.383","447"
"2021-08-04","SEN A.S. ASIGNADA","0","0","0"
"2021-08-04","GALICIA","17.492","131.525","2.483"
"2021-08-05","A.S. A CORUÑA E CEE","4.230","30.897","610"
"2021-08-05","A.S. FERROL","992","8.525","225"
"2021-08-05","A.S. LUGO, A MARIÑA E MONFORTE","2.026","13.582","222"
"2021-08-05","A.S. OURENSE, VERÍN E O BARCO","1.432","16.635","423"
"2021-08-05","A.S. PONTEVEDRA E O SALNÉS","2.285","16.034","189"
"2021-08-05","A.S. SANTIAGO E BARBANZA","1.999","20.493","369"
"2021-08-05","A.S. VIGO","4.199","26.749","449"
"2021-08-05","SEN A.S. ASIGNADA","0","0","0"
"2021-08-05","GALICIA","17.163","132.915","2.487"
"2021-08-06","A.S. A CORUÑA E CEE","4.249","31.157","610"
"2021-08-06","A.S. FERROL","987","8.589","225"
"2021-08-06","A.S. LUGO, A MARIÑA E MONFORTE","1.980","13.738","223"
"2021-08-06","A.S. OURENSE, VERÍN E O BARCO","1.324","16.802","424"
"2021-08-06","A.S. PONTEVEDRA E O SALNÉS","2.230","16.200","190"
"2021-08-06","A.S. SANTIAGO E BARBANZA","1.903","20.681","369"
"2021-08-06","A.S. VIGO","4.129","27.079","450"
"2021-08-06","SEN A.S. ASIGNADA","0","0","0"
"2021-08-06","GALICIA","16.802","134.246","2.491"
"2021-08-07","A.S. A CORUÑA E CEE","4.319","31.380","610"
"2021-08-07","A.S. FERROL","965","8.673","225"
"2021-08-07","A.S. LUGO, A MARIÑA E MONFORTE","1.895","13.900","223"
"2021-08-07","A.S. OURENSE, VERÍN E O BARCO","1.242","16.945","425"
"2021-08-07","A.S. PONTEVEDRA E O SALNÉS","2.097","16.424","191"
"2021-08-07","A.S. SANTIAGO E BARBANZA","1.825","20.850","369"
"2021-08-07","A.S. VIGO","4.055","27.398","451"
"2021-08-07","SEN A.S. ASIGNADA","0","0","0"
"2021-08-07","GALICIA","16.398","135.570","2.494"
"2021-08-08","A.S. A CORUÑA E CEE","4.314","31.643","610"
"2021-08-08","A.S. FERROL","953","8.740","225"
"2021-08-08","A.S. LUGO, A MARIÑA E MONFORTE","1.779","14.069","224"
"2021-08-08","A.S. OURENSE, VERÍN E O BARCO","1.212","17.016","425"
"2021-08-08","A.S. PONTEVEDRA E O SALNÉS","2.010","16.592","191"
"2021-08-08","A.S. SANTIAGO E BARBANZA","1.717","21.029","369"
"2021-08-08","A.S. VIGO","3.958","27.684","451"
"2021-08-08","SEN A.S. ASIGNADA","0","0","0"
"2021-08-08","GALICIA","15.943","136.773","2.495"
"2021-08-09","A.S. A CORUÑA E CEE","4.298","31.868","612"
"2021-08-09","A.S. FERROL","949","8.794","225"
"2021-08-09","A.S. LUGO, A MARIÑA E MONFORTE","1.722","14.205","224"
"2021-08-09","A.S. OURENSE, VERÍN E O BARCO","1.165","17.109","426"
"2021-08-09","A.S. PONTEVEDRA E O SALNÉS","1.944","16.731","191"
"2021-08-09","A.S. SANTIAGO E BARBANZA","1.676","21.139","370"
"2021-08-09","A.S. VIGO","3.837","28.000","451"
"2021-08-09","SEN A.S. ASIGNADA","0","0","0"
"2021-08-09","GALICIA","15.591","137.846","2.499"
"2021-08-10","A.S. A CORUÑA E CEE","4.344","32.091","612"
"2021-08-10","A.S. FERROL","969","8.828","225"
"2021-08-10","A.S. LUGO, A MARIÑA E MONFORTE","1.643","14.343","225"
"2021-08-10","A.S. OURENSE, VERÍN E O BARCO","1.124","17.196","426"
"2021-08-10","A.S. PONTEVEDRA E O SALNÉS","1.843","16.892","191"
"2021-08-10","A.S. SANTIAGO E BARBANZA","1.620","21.274","370"
"2021-08-10","A.S. VIGO","3.754","28.249","452"
"2021-08-10","SEN A.S. ASIGNADA","0","0","0"
"2021-08-10","GALICIA","15.297","138.873","2.501"
"2021-08-11","A.S. A CORUÑA E CEE","4.261","32.362","615"
"2021-08-11","A.S. FERROL","967","8.893","225"
"2021-08-11","A.S. LUGO, A MARIÑA E MONFORTE","1.598","14.469","225"
"2021-08-11","A.S. OURENSE, VERÍN E O BARCO","1.070","17.300","427"
"2021-08-11","A.S. PONTEVEDRA E O SALNÉS","1.751","17.073","193"
"2021-08-11","A.S. SANTIAGO E BARBANZA","1.544","21.426","371"
"2021-08-11","A.S. VIGO","3.617","28.574","454"
"2021-08-11","SEN A.S. ASIGNADA","0","0","0"
"2021-08-11","GALICIA","14.808","140.097","2.510"
"2021-08-12","A.S. A CORUÑA E CEE","4.241","32.649","616"
"2021-08-12","A.S. FERROL","927","8.971","225"
"2021-08-12","A.S. LUGO, A MARIÑA E MONFORTE","1.507","14.639","225"
"2021-08-12","A.S. OURENSE, VERÍN E O BARCO","979","17.428","428"
"2021-08-12","A.S. PONTEVEDRA E O SALNÉS","1.742","17.151","193"
"2021-08-12","A.S. SANTIAGO E BARBANZA","1.490","21.549","371"
"2021-08-12","A.S. VIGO","3.534","28.852","454"
"2021-08-12","SEN A.S. ASIGNADA","0","0","0"
"2021-08-12","GALICIA","14.420","141.239","2.512"
"2021-08-13","A.S. A CORUÑA E CEE","4.190","32.887","618"
"2021-08-13","A.S. FERROL","908","9.041","225"
"2021-08-13","A.S. LUGO, A MARIÑA E MONFORTE","1.450","14.755","227"
"2021-08-13","A.S. OURENSE, VERÍN E O BARCO","916","17.530","429"
"2021-08-13","A.S. PONTEVEDRA E O SALNÉS","1.595","17.369","193"
"2021-08-13","A.S. SANTIAGO E BARBANZA","1.406","21.677","371"
"2021-08-13","A.S. VIGO","3.496","29.112","454"
"2021-08-13","SEN A.S. ASIGNADA","0","0","0"
"2021-08-13","GALICIA","13.961","142.371","2.517"
"2021-08-14","A.S. A CORUÑA E CEE","4.123","33.106","618"
"2021-08-14","A.S. FERROL","890","9.103","226"
"2021-08-14","A.S. LUGO, A MARIÑA E MONFORTE","1.399","14.875","229"
"2021-08-14","A.S. OURENSE, VERÍN E O BARCO","851","17.627","430"
"2021-08-14","A.S. PONTEVEDRA E O SALNÉS","1.464","17.562","194"
"2021-08-14","A.S. SANTIAGO E BARBANZA","1.376","21.778","371"
"2021-08-14","A.S. VIGO","3.257","29.503","456"
"2021-08-14","SEN A.S. ASIGNADA","0","0","0"
"2021-08-14","GALICIA","13.360","143.554","2.524"
"2021-08-15","A.S. A CORUÑA E CEE","4.040","33.328","619"
"2021-08-15","A.S. FERROL","884","9.144","226"
"2021-08-15","A.S. LUGO, A MARIÑA E MONFORTE","1.316","15.022","229"
"2021-08-15","A.S. OURENSE, VERÍN E O BARCO","793","17.720","430"
"2021-08-15","A.S. PONTEVEDRA E O SALNÉS","1.359","17.714","194"
"2021-08-15","A.S. SANTIAGO E BARBANZA","1.254","21.930","371"
"2021-08-15","A.S. VIGO","3.116","29.752","456"
"2021-08-15","SEN A.S. ASIGNADA","0","0","0"
"2021-08-15","GALICIA","12.762","144.610","2.525"
"2021-08-16","A.S. A CORUÑA E CEE","3.964","33.551","621"
"2021-08-16","A.S. FERROL","857","9.208","226"
"2021-08-16","A.S. LUGO, A MARIÑA E MONFORTE","1.321","15.121","229"
"2021-08-16","A.S. OURENSE, VERÍN E O BARCO","760","17.781","430"
"2021-08-16","A.S. PONTEVEDRA E O SALNÉS","1.299","17.815","194"
"2021-08-16","A.S. SANTIAGO E BARBANZA","1.242","22.008","371"
"2021-08-16","A.S. VIGO","3.036","29.904","457"
"2021-08-16","SEN A.S. ASIGNADA","0","0","0"
"2021-08-16","GALICIA","12.479","145.388","2.528"
"2021-08-17","A.S. A CORUÑA E CEE","3.819","33.852","621"
"2021-08-17","A.S. FERROL","842","9.263","226"
"2021-08-17","A.S. LUGO, A MARIÑA E MONFORTE","1.286","15.204","229"
"2021-08-17","A.S. OURENSE, VERÍN E O BARCO","763","17.836","431"
"2021-08-17","A.S. PONTEVEDRA E O SALNÉS","1.237","17.921","194"
"2021-08-17","A.S. SANTIAGO E BARBANZA","1.215","22.104","371"
"2021-08-17","A.S. VIGO","2.990","30.109","458"
"2021-08-17","SEN A.S. ASIGNADA","0","0","0"
"2021-08-17","GALICIA","12.152","146.289","2.530"
"2021-08-18","A.S. A CORUÑA E CEE","3.640","34.172","622"
"2021-08-18","A.S. FERROL","835","9.341","227"
"2021-08-18","A.S. LUGO, A MARIÑA E MONFORTE","1.211","15.315","230"
"2021-08-18","A.S. OURENSE, VERÍN E O BARCO","711","17.932","432"
"2021-08-18","A.S. PONTEVEDRA E O SALNÉS","1.156","18.036","194"
"2021-08-18","A.S. SANTIAGO E BARBANZA","1.164","22.225","371"
"2021-08-18","A.S. VIGO","2.845","30.405","458"
"2021-08-18","SEN A.S. ASIGNADA","0","0","0"
"2021-08-18","GALICIA","11.562","147.426","2.534"
"2021-08-19","A.S. A CORUÑA E CEE","3.480","34.499","622"
"2021-08-19","A.S. FERROL","830","9.408","227"
"2021-08-19","A.S. LUGO, A MARIÑA E MONFORTE","1.248","15.422","231"
"2021-08-19","A.S. OURENSE, VERÍN E O BARCO","711","17.993","433"
"2021-08-19","A.S. PONTEVEDRA E O SALNÉS","1.079","18.175","194"
"2021-08-19","A.S. SANTIAGO E BARBANZA","1.138","22.349","371"
"2021-08-19","A.S. VIGO","2.819","30.610","460"
"2021-08-19","SEN A.S. ASIGNADA","0","0","0"
"2021-08-19","GALICIA","11.305","148.456","2.538"
"2021-08-20","A.S. A CORUÑA E CEE","3.284","34.829","625"
"2021-08-20","A.S. FERROL","800","9.481","227"
"2021-08-20","A.S. LUGO, A MARIÑA E MONFORTE","1.211","15.565","231"
"2021-08-20","A.S. OURENSE, VERÍN E O BARCO","730","18.042","433"
"2021-08-20","A.S. PONTEVEDRA E O SALNÉS","1.055","18.270","194"
"2021-08-20","A.S. SANTIAGO E BARBANZA","1.165","22.446","371"
"2021-08-20","A.S. VIGO","2.652","30.878","460"
"2021-08-20","SEN A.S. ASIGNADA","0","0","0"
"2021-08-20","GALICIA","10.897","149.511","2.541"
"2021-08-21","A.S. A CORUÑA E CEE","3.128","35.082","626"
"2021-08-21","A.S. FERROL","774","9.545","227"
"2021-08-21","A.S. LUGO, A MARIÑA E MONFORTE","1.184","15.675","232"
"2021-08-21","A.S. OURENSE, VERÍN E O BARCO","694","18.104","433"
"2021-08-21","A.S. PONTEVEDRA E O SALNÉS","959","18.398","195"
"2021-08-21","A.S. SANTIAGO E BARBANZA","1.184","22.533","371"
"2021-08-21","A.S. VIGO","2.468","31.126","462"
"2021-08-21","SEN A.S. ASIGNADA","0","0","0"
"2021-08-21","GALICIA","10.391","150.463","2.546"
"2021-08-22","A.S. A CORUÑA E CEE","2.933","35.355","627"
"2021-08-22","A.S. FERROL","754","9.599","227"
"2021-08-22","A.S. LUGO, A MARIÑA E MONFORTE","1.215","15.746","232"
"2021-08-22","A.S. OURENSE, VERÍN E O BARCO","688","18.159","433"
"2021-08-22","A.S. PONTEVEDRA E O SALNÉS","897","18.491","197"
"2021-08-22","A.S. SANTIAGO E BARBANZA","1.164","22.614","371"
"2021-08-22","A.S. VIGO","2.294","31.358","462"
"2021-08-22","SEN A.S. ASIGNADA","0","0","0"
"2021-08-22","GALICIA","9.945","151.322","2.549"
"2021-08-23","A.S. A CORUÑA E CEE","2.767","35.605","628"
"2021-08-23","A.S. FERROL","729","9.658","227"
"2021-08-23","A.S. LUGO, A MARIÑA E MONFORTE","1.283","15.797","232"
"2021-08-23","A.S. OURENSE, VERÍN E O BARCO","673","18.203","433"
"2021-08-23","A.S. PONTEVEDRA E O SALNÉS","832","18.577","198"
"2021-08-23","A.S. SANTIAGO E BARBANZA","1.175","22.697","371"
"2021-08-23","A.S. VIGO","2.165","31.551","462"
"2021-08-23","SEN A.S. ASIGNADA","0","0","0"
"2021-08-23","GALICIA","9.624","152.088","2.551"
"2021-08-24","A.S. A CORUÑA E CEE","2.646","35.845","630"
"2021-08-24","A.S. FERROL","699","9.714","227"
"2021-08-24","A.S. LUGO, A MARIÑA E MONFORTE","1.315","15.883","232"
"2021-08-24","A.S. OURENSE, VERÍN E O BARCO","662","18.257","433"
"2021-08-24","A.S. PONTEVEDRA E O SALNÉS","780","18.653","198"
"2021-08-24","A.S. SANTIAGO E BARBANZA","1.198","22.767","371"
"2021-08-24","A.S. VIGO","2.066","31.750","462"
"2021-08-24","SEN A.S. ASIGNADA","0","0","0"
"2021-08-24","GALICIA","9.366","152.869","2.553"
"2021-08-25","A.S. A CORUÑA E CEE","2.503","36.106","631"
"2021-08-25","A.S. FERROL","676","9.768","227"
"2021-08-25","A.S. LUGO, A MARIÑA E MONFORTE","1.348","15.944","232"
"2021-08-25","A.S. OURENSE, VERÍN E O BARCO","674","18.303","433"
"2021-08-25","A.S. PONTEVEDRA E O SALNÉS","757","18.722","199"
"2021-08-25","A.S. SANTIAGO E BARBANZA","1.240","22.842","371"
"2021-08-25","A.S. VIGO","1.964","31.926","462"
"2021-08-25","SEN A.S. ASIGNADA","0","0","0"
"2021-08-25","GALICIA","9.162","153.611","2.555"
"2021-08-26","A.S. A CORUÑA E CEE","2.422","36.286","633"
"2021-08-26","A.S. FERROL","635","9.829","227"
"2021-08-26","A.S. LUGO, A MARIÑA E MONFORTE","1.380","16.029","232"
"2021-08-26","A.S. OURENSE, VERÍN E O BARCO","675","18.353","433"
"2021-08-26","A.S. PONTEVEDRA E O SALNÉS","692","18.810","199"
"2021-08-26","A.S. SANTIAGO E BARBANZA","1.267","22.926","371"
"2021-08-26","A.S. VIGO","1.829","32.116","462"
"2021-08-26","SEN A.S. ASIGNADA","0","0","0"
"2021-08-26","GALICIA","8.900","154.349","2.557"
"2021-08-27","A.S. A CORUÑA E CEE","2.287","36.518","636"
"2021-08-27","A.S. FERROL","620","9.865","227"
"2021-08-27","A.S. LUGO, A MARIÑA E MONFORTE","1.392","16.108","233"
"2021-08-27","A.S. OURENSE, VERÍN E O BARCO","677","18.398","434"
"2021-08-27","A.S. PONTEVEDRA E O SALNÉS","648","18.873","200"
"2021-08-27","A.S. SANTIAGO E BARBANZA","1.280","22.992","371"
"2021-08-27","A.S. VIGO","1.680","32.314","463"
"2021-08-27","SEN A.S. ASIGNADA","0","0","0"
"2021-08-27","GALICIA","8.584","155.068","2.564"
"2021-08-28","A.S. A CORUÑA E CEE","2.162","36.717","636"
"2021-08-28","A.S. FERROL","580","9.916","227"
"2021-08-28","A.S. LUGO, A MARIÑA E MONFORTE","1.414","16.171","233"
"2021-08-28","A.S. OURENSE, VERÍN E O BARCO","657","18.449","436"
"2021-08-28","A.S. PONTEVEDRA E O SALNÉS","605","18.942","200"
"2021-08-28","A.S. SANTIAGO E BARBANZA","1.276","23.049","371"
"2021-08-28","A.S. VIGO","1.535","32.533","463"
"2021-08-28","SEN A.S. ASIGNADA","0","0","0"
"2021-08-28","GALICIA","8.229","155.777","2.566"
"2021-08-29","A.S. A CORUÑA E CEE","2.084","36.873","637"
"2021-08-29","A.S. FERROL","563","9.954","227"
"2021-08-29","A.S. LUGO, A MARIÑA E MONFORTE","1.396","16.238","234"
"2021-08-29","A.S. OURENSE, VERÍN E O BARCO","649","18.480","437"
"2021-08-29","A.S. PONTEVEDRA E O SALNÉS","558","18.999","201"
"2021-08-29","A.S. SANTIAGO E BARBANZA","1.252","23.118","371"
"2021-08-29","A.S. VIGO","1.421","32.691","463"
"2021-08-29","SEN A.S. ASIGNADA","0","0","0"
"2021-08-29","GALICIA","7.923","156.353","2.570"
"2021-08-30","A.S. A CORUÑA E CEE","1.993","37.024","637"
"2021-08-30","A.S. FERROL","543","9.993","227"
"2021-08-30","A.S. LUGO, A MARIÑA E MONFORTE","1.393","16.307","234"
"2021-08-30","A.S. OURENSE, VERÍN E O BARCO","641","18.522","437"
"2021-08-30","A.S. PONTEVEDRA E O SALNÉS","526","19.042","201"
"2021-08-30","A.S. SANTIAGO E BARBANZA","1.290","23.149","371"
"2021-08-30","A.S. VIGO","1.341","32.809","463"
"2021-08-30","SEN A.S. ASIGNADA","0","0","0"
"2021-08-30","GALICIA","7.727","156.846","2.570"
"2021-08-31","A.S. A CORUÑA E CEE","1.892","37.193","637"
"2021-08-31","A.S. FERROL","507","10.038","228"
"2021-08-31","A.S. LUGO, A MARIÑA E MONFORTE","1.358","16.407","236"
"2021-08-31","A.S. OURENSE, VERÍN E O BARCO","664","18.551","438"
"2021-08-31","A.S. PONTEVEDRA E O SALNÉS","505","19.080","201"
"2021-08-31","A.S. SANTIAGO E BARBANZA","1.278","23.212","371"
"2021-08-31","A.S. VIGO","1.300","32.897","464"
"2021-08-31","SEN A.S. ASIGNADA","0","0","0"
"2021-08-31","GALICIA","7.504","157.378","2.575"
"2021-09-01","A.S. A CORUÑA E CEE","1.793","37.371","638"
"2021-09-01","A.S. FERROL","488","10.073","228"
"2021-09-01","A.S. LUGO, A MARIÑA E MONFORTE","1.340","16.462","236"
"2021-09-01","A.S. OURENSE, VERÍN E O BARCO","635","18.605","438"
"2021-09-01","A.S. PONTEVEDRA E O SALNÉS","473","19.131","201"
"2021-09-01","A.S. SANTIAGO E BARBANZA","1.279","23.283","371"
"2021-09-01","A.S. VIGO","1.195","33.038","466"
"2021-09-01","SEN A.S. ASIGNADA","0","0","0"
"2021-09-01","GALICIA","7.203","157.963","2.578"
"2021-09-02","A.S. A CORUÑA E CEE","1.675","37.545","638"
"2021-09-02","A.S. FERROL","434","10.140","228"
"2021-09-02","A.S. LUGO, A MARIÑA E MONFORTE","1.365","16.507","237"
"2021-09-02","A.S. OURENSE, VERÍN E O BARCO","622","18.641","438"
"2021-09-02","A.S. PONTEVEDRA E O SALNÉS","453","19.171","201"
"2021-09-02","A.S. SANTIAGO E BARBANZA","1.244","23.357","372"
"2021-09-02","A.S. VIGO","1.104","33.183","467"
"2021-09-02","SEN A.S. ASIGNADA","0","0","0"
"2021-09-02","GALICIA","6.897","158.544","2.581"
"2021-09-03","A.S. A CORUÑA E CEE","1.545","37.723","641"
"2021-09-03","A.S. FERROL","383","10.205","228"
"2021-09-03","A.S. LUGO, A MARIÑA E MONFORTE","1.272","16.645","237"
"2021-09-03","A.S. OURENSE, VERÍN E O BARCO","598","18.705","438"
"2021-09-03","A.S. PONTEVEDRA E O SALNÉS","402","19.234","201"
"2021-09-03","A.S. SANTIAGO E BARBANZA","1.182","23.461","372"
"2021-09-03","A.S. VIGO","945","33.378","468"
"2021-09-03","SEN A.S. ASIGNADA","0","0","0"
"2021-09-03","GALICIA","6.327","159.351","2.585"
"2021-09-04","A.S. A CORUÑA E CEE","1.445","37.865","641"
"2021-09-04","A.S. FERROL","343","10.248","229"
"2021-09-04","A.S. LUGO, A MARIÑA E MONFORTE","1.186","16.755","237"
"2021-09-04","A.S. OURENSE, VERÍN E O BARCO","549","18.772","438"
"2021-09-04","A.S. PONTEVEDRA E O SALNÉS","354","19.297","202"
"2021-09-04","A.S. SANTIAGO E BARBANZA","1.097","23.594","372"
"2021-09-04","A.S. VIGO","865","33.482","469"
"2021-09-04","SEN A.S. ASIGNADA","0","0","0"
"2021-09-04","GALICIA","5.839","160.013","2.588"
"2021-09-05","A.S. A CORUÑA E CEE","1.365","37.972","644"
"2021-09-05","A.S. FERROL","312","10.285","229"
"2021-09-05","A.S. LUGO, A MARIÑA E MONFORTE","1.161","16.841","237"
"2021-09-05","A.S. OURENSE, VERÍN E O BARCO","543","18.798","439"
"2021-09-05","A.S. PONTEVEDRA E O SALNÉS","339","19.324","202"
"2021-09-05","A.S. SANTIAGO E BARBANZA","1.024","23.700","372"
"2021-09-05","A.S. VIGO","814","33.542","469"
"2021-09-05","SEN A.S. ASIGNADA","0","0","0"
"2021-09-05","GALICIA","5.558","160.462","2.592"
"2021-09-06","A.S. A CORUÑA E CEE","1.324","38.060","645"
"2021-09-06","A.S. FERROL","283","10.320","229"
"2021-09-06","A.S. LUGO, A MARIÑA E MONFORTE","1.087","16.941","238"
"2021-09-06","A.S. OURENSE, VERÍN E O BARCO","516","18.843","439"
"2021-09-06","A.S. PONTEVEDRA E O SALNÉS","318","19.361","202"
"2021-09-06","A.S. SANTIAGO E BARBANZA","985","23.760","372"
"2021-09-06","A.S. VIGO","783","33.601","469"
"2021-09-06","SEN A.S. ASIGNADA","0","0","0"
"2021-09-06","GALICIA","5.296","160.886","2.594"
"2021-09-07","A.S. A CORUÑA E CEE","1.226","38.183","646"
"2021-09-07","A.S. FERROL","255","10.354","229"
"2021-09-07","A.S. LUGO, A MARIÑA E MONFORTE","995","17.057","239"
"2021-09-07","A.S. OURENSE, VERÍN E O BARCO","507","18.875","439"
"2021-09-07","A.S. PONTEVEDRA E O SALNÉS","309","19.386","202"
"2021-09-07","A.S. SANTIAGO E BARBANZA","913","23.858","373"
"2021-09-07","A.S. VIGO","747","33.676","469"
"2021-09-07","SEN A.S. ASIGNADA","0","0","0"
"2021-09-07","GALICIA","4.952","161.389","2.597"
"2021-09-08","A.S. A CORUÑA E CEE","1.161","38.307","649"
"2021-09-08","A.S. FERROL","221","10.389","229"
"2021-09-08","A.S. LUGO, A MARIÑA E MONFORTE","914","17.166","240"
"2021-09-08","A.S. OURENSE, VERÍN E O BARCO","482","18.914","439"
"2021-09-08","A.S. PONTEVEDRA E O SALNÉS","290","19.413","202"
"2021-09-08","A.S. SANTIAGO E BARBANZA","855","23.945","373"
"2021-09-08","A.S. VIGO","674","33.777","469"
"2021-09-08","SEN A.S. ASIGNADA","0","0","0"
"2021-09-08","GALICIA","4.597","161.911","2.601"
"2021-09-09","A.S. A CORUÑA E CEE","1.088","38.427","649"
"2021-09-09","A.S. FERROL","201","10.415","229"
"2021-09-09","A.S. LUGO, A MARIÑA E MONFORTE","861","17.255","241"
"2021-09-09","A.S. OURENSE, VERÍN E O BARCO","454","18.966","439"
"2021-09-09","A.S. PONTEVEDRA E O SALNÉS","252","19.457","202"
"2021-09-09","A.S. SANTIAGO E BARBANZA","760","24.064","374"
"2021-09-09","A.S. VIGO","614","33.852","469"
"2021-09-09","SEN A.S. ASIGNADA","0","0","0"
"2021-09-09","GALICIA","4.230","162.436","2.603"
"2021-09-10","A.S. A CORUÑA E CEE","1.016","38.528","650"
"2021-09-10","A.S. FERROL","185","10.434","229"
"2021-09-10","A.S. LUGO, A MARIÑA E MONFORTE","772","17.372","242"
"2021-09-10","A.S. OURENSE, VERÍN E O BARCO","413","19.014","440"
"2021-09-10","A.S. PONTEVEDRA E O SALNÉS","237","19.487","202"
"2021-09-10","A.S. SANTIAGO E BARBANZA","674","24.180","375"
"2021-09-10","A.S. VIGO","590","33.909","470"
"2021-09-10","SEN A.S. ASIGNADA","0","0","0"
"2021-09-10","GALICIA","3.887","162.924","2.608"
"2021-09-11","A.S. A CORUÑA E CEE","951","38.629","651"
"2021-09-11","A.S. FERROL","167","10.453","229"
"2021-09-11","A.S. LUGO, A MARIÑA E MONFORTE","696","17.465","243"
"2021-09-11","A.S. OURENSE, VERÍN E O BARCO","367","19.067","440"
"2021-09-11","A.S. PONTEVEDRA E O SALNÉS","234","19.506","202"
"2021-09-11","A.S. SANTIAGO E BARBANZA","624","24.253","375"
"2021-09-11","A.S. VIGO","561","33.959","470"
"2021-09-11","SEN A.S. ASIGNADA","0","0","0"
"2021-09-11","GALICIA","3.600","163.332","2.610"
"2021-09-12","A.S. A CORUÑA E CEE","893","38.712","651"
"2021-09-12","A.S. FERROL","158","10.463","229"
"2021-09-12","A.S. LUGO, A MARIÑA E MONFORTE","632","17.545","243"
"2021-09-12","A.S. OURENSE, VERÍN E O BARCO","349","19.097","440"
"2021-09-12","A.S. PONTEVEDRA E O SALNÉS","214","19.532","202"
"2021-09-12","A.S. SANTIAGO E BARBANZA","584","24.307","375"
"2021-09-12","A.S. VIGO","500","34.034","470"
"2021-09-12","SEN A.S. ASIGNADA","0","0","0"
"2021-09-12","GALICIA","3.330","163.690","2.610"
"2021-09-13","A.S. A CORUÑA E CEE","826","38.799","651"
"2021-09-13","A.S. FERROL","141","10.485","229"
"2021-09-13","A.S. LUGO, A MARIÑA E MONFORTE","602","17.592","243"
"2021-09-13","A.S. OURENSE, VERÍN E O BARCO","336","19.121","440"
"2021-09-13","A.S. PONTEVEDRA E O SALNÉS","203","19.547","202"
"2021-09-13","A.S. SANTIAGO E BARBANZA","546","24.356","375"
"2021-09-13","A.S. VIGO","469","34.082","471"
"2021-09-13","SEN A.S. ASIGNADA","0","0","0"
"2021-09-13","GALICIA","3.123","163.982","2.611"
"2021-09-14","A.S. A CORUÑA E CEE","770","38.878","652"
"2021-09-14","A.S. FERROL","119","10.508","229"
"2021-09-14","A.S. LUGO, A MARIÑA E MONFORTE","549","17.661","245"
"2021-09-14","A.S. OURENSE, VERÍN E O BARCO","311","19.158","440"
"2021-09-14","A.S. PONTEVEDRA E O SALNÉS","195","19.560","202"
"2021-09-14","A.S. SANTIAGO E BARBANZA","490","24.424","375"
"2021-09-14","A.S. VIGO","457","34.120","471"
"2021-09-14","SEN A.S. ASIGNADA","0","0","0"
"2021-09-14","GALICIA","2.891","164.309","2.614"
"2021-09-15","A.S. A CORUÑA E CEE","706","38.961","652"
"2021-09-15","A.S. FERROL","105","10.523","229"
"2021-09-15","A.S. LUGO, A MARIÑA E MONFORTE","507","17.732","246"
"2021-09-15","A.S. OURENSE, VERÍN E O BARCO","289","19.200","440"
"2021-09-15","A.S. PONTEVEDRA E O SALNÉS","182","19.582","202"
"2021-09-15","A.S. SANTIAGO E BARBANZA","450","24.476","376"
"2021-09-15","A.S. VIGO","421","34.178","471"
"2021-09-15","SEN A.S. ASIGNADA","0","0","0"
"2021-09-15","GALICIA","2.660","164.652","2.616"
"2021-09-16","A.S. A CORUÑA E CEE","644","39.047","652"
